Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
89,Exit short,2025-11-19 22:00,SL,2990.32,0.0347,99.963413,-3.9,-3.90,0.2,0.20,-4.21,-4.21,51.09,0.05
89,Entry short,2025-11-19 20:00,Short Entry,2880.79,0.0347,99.963413,-3.9,-3.90,0.2,0.20,-4.21,-4.21,51.09,0.05
90,Exit short,2025-11-21 05:00,Max Hold,2817.71,0.0353,99.975248,0.41,0.41,2.18,2.18,-2.62,-2.61,51.5,0.05
90,Entry short,2025-11-20 18:00,Short Entry,2832.16,0.0353,99.975248,0.41,0.41,2.18,2.18,-2.62,-2.61,51.5,0.05
91,Exit short,2025-11-21 19:00,Max Hold,2777.71,0.0367,99.775189,-2.27,-2.27,3.57,3.58,-3.25,-3.26,49.23,0.05
91,Entry short,2025-11-21 08:00,Short Entry,2718.67,0.0367,99.775189,-2.27,-2.27,3.57,3.58,-3.25,-3.26,49.23,0.05
92,Exit short,2025-12-01 12:00,Max Hold,2836.48,0.0352,99.785664,-0.16,-0.16,0.98,0.98,-1.39,-1.40,49.07,0.05
92,Entry short,2025-12-01 01:00,Short Entry,2834.82,0.0352,99.785664,-0.16,-0.16,0.98,0.98,-1.39,-1.40,49.07,0.05
93,Exit long,2025-12-03 03:00,Max Hold,3029.47,0.0332,99.78426,0.69,0.70,1.36,1.36,-1.23,-1.23,49.76,0.05
93,Entry long,2025-12-02 16:00,Long Entry,3005.55,0.0332,99.78426,0.69,0.70,1.36,1.36,-1.23,-1.23,49.76,0.05
94,Exit long,2025-12-04 01:00,Max Hold,3196.49,0.0323,99.767917,3.38,3.38,4.08,4.08,-1.95,-1.95,53.14,0.05
94,Entry long,2025-12-03 14:00,Long Entry,3088.79,0.0323,99.767917,3.38,3.38,4.08,4.08,-1.95,-1.95,53.14,0.05
95,Exit long,2025-12-04 18:00,Max Hold,3159.21,0.0312,99.958872,-1.49,-1.49,0.69,0.69,-2.32,-2.32,51.65,0.05
95,Entry long,2025-12-04 07:00,Long Entry,3203.81,0.0312,99.958872,-1.49,-1.49,0.69,0.69,-2.32,-2.32,51.65,0.05
96,Exit short,2025-12-07 18:00,SL,3111.61,0.0339,99.710748,-5.88,-5.89,0.05,0.05,-6.63,-6.64,45.77,0.05
96,Entry short,2025-12-07 15:00,Short Entry,2941.32,0.0339,99.710748,-5.88,-5.89,0.05,0.05,-6.63,-6.64,45.77,0.05
97,Exit long,2025-12-10 04:00,Max Hold,3308.01,0.0297,99.941094,-1.79,-1.79,0.91,0.91,-2.47,-2.47,43.98,0.04
97,Entry long,2025-12-09 17:00,Long Entry,3365.02,0.0297,99.941094,-1.79,-1.79,0.91,0.91,-2.47,-2.47,43.98,0.04
98,Exit short,2025-12-13 03:00,Max Hold,3083.15,0.0325,99.775325,-0.53,-0.53,0.89,0.89,-0.97,-0.97,43.46,0.04
98,Entry short,2025-12-12 16:00,Short Entry,3070.01,0.0325,99.775325,-0.53,-0.53,0.89,0.89,-0.97,-0.97,43.46,0.04
99,Exit short,2025-12-16 04:00,Max Hold,2935.44,0.0334,99.781832,1.64,1.64,3.19,3.19,-0.22,-0.22,45.09,0.05
99,Entry short,2025-12-15 17:00,Short Entry,2987.48,0.0334,99.781832,1.64,1.64,3.19,3.19,-0.22,-0.22,45.09,0.05
100,Exit long,2025-12-29 14:00,Max Hold,2926.13,0.0333,99.989244,-2.65,-2.65,1.73,1.72,-3.18,-3.18,42.45,0.04
100,Entry long,2025-12-29 03:00,Long Entry,3002.68,0.0333,99.989244,-2.65,-2.65,1.73,1.72,-3.18,-3.18,42.45,0.04
101,Exit long,2026-01-03 02:00,Max Hold,3129.15,0.0324,99.83412,1.45,1.45,2.14,2.15,-0.97,-0.98,43.9,0.04
101,Entry long,2026-01-02 15:00,Long Entry,3081.3,0.0324,99.83412,1.45,1.45,2.14,2.15,-0.97,-0.98,43.9,0.04
102,Exit long,2026-01-04 12:00,Max Hold,3138.32,0.0316,99.72644,-0.65,-0.66,0.12,0.12,-1.1,-1.11,43.24,0.04
102,Entry long,2026-01-04 01:00,Long Entry,3155.9,0.0316,99.72644,-0.65,-0.66,0.12,0.12,-1.1,-1.11,43.24,0.04
103,Exit long,2026-01-05 13:00,Max Hold,3169.1,0.0312,99.7308,-0.95,-0.96,0.17,0.18,-2.08,-2.08,42.29,0.04
103,Entry long,2026-01-05 02:00,Long Entry,3196.5,0.0312,99.7308,-0.95,-0.96,0.17,0.18,-2.08,-2.08,42.29,0.04
104,Exit long,2026-01-14 10:00,Max Hold,3327.47,0.03,99.9063,-0.18,-0.18,1.01,1.01,-0.56,-0.56,42.11,0.04
104,Entry long,2026-01-13 23:00,Long Entry,3330.21,0.03,99.9063,-0.18,-0.18,1.01,1.01,-0.56,-0.56,42.11,0.04
105,Exit long,2026-01-15 04:00,Max Hold,3284.8,0.0296,99.704048,-2.57,-2.58,0.95,0.95,-2.8,-2.81,39.53,0.04
105,Entry long,2026-01-14 17:00,Long Entry,3368.38,0.0296,99.704048,-2.57,-2.58,0.95,0.95,-2.8,-2.81,39.53,0.04
106,Exit short,2026-01-19 12:00,Max Hold,3222.18,0.0311,99.851837,-0.46,-0.46,0.77,0.78,-0.64,-0.64,39.07,0.04
106,Entry short,2026-01-19 01:00,Short Entry,3210.67,0.0311,99.851837,-0.46,-0.46,0.77,0.78,-0.64,-0.64,39.07,0.04
107,Exit short,2026-01-20 12:00,Max Hold,3108.15,0.0314,99.93207,2.24,2.24,3.06,3.06,-0.59,-0.59,41.31,0.04
107,Entry short,2026-01-20 01:00,Short Entry,3182.55,0.0314,99.93207,2.24,2.24,3.06,3.06,-0.59,-0.59,41.31,0.04
108,Exit short,2026-01-21 20:00,SL,3054.08,0.0346,99.991924,-5.78,-5.78,0.84,0.84,-6.26,-6.25,35.53,0.04
108,Entry short,2026-01-21 17:00,Short Entry,2889.94,0.0346,99.991924,-5.78,-5.78,0.84,0.84,-6.26,-6.25,35.53,0.04
109,Exit short,2026-01-26 05:00,Max Hold,2864.91,0.0346,99.753184,0.53,0.53,3.37,3.38,-0.57,-0.57,36.06,0.04
109,Entry short,2026-01-25 18:00,Short Entry,2883.04,0.0346,99.753184,0.53,0.53,3.37,3.38,-0.57,-0.57,36.06,0.04
110,Exit short,2026-01-30 02:00,Max Hold,2745.65,0.0347,99.75556,4.38,4.39,6.94,6.95,-0.09,-0.09,40.44,0.04
110,Entry short,2026-01-29 15:00,Short Entry,2874.8,0.0347,99.75556,4.38,4.39,6.94,6.95,-0.09,-0.09,40.44,0.04
111,Exit short,2026-01-31 08:00,Max Hold,2678.86,0.0373,99.919986,-0.1,-0.10,0.47,0.47,-1.35,-1.35,40.34,0.04
111,Entry short,2026-01-30 21:00,Short Entry,2678.82,0.0373,99.919986,-0.1,-0.10,0.47,0.47,-1.35,-1.35,40.34,0.04
112,Exit short,2026-01-31 20:00,Max Hold,2381.57,0.0378,99.885744,9.77,9.77,16.59,16.60,-0.64,-0.64,50.11,0.05
112,Entry short,2026-01-31 09:00,Short Entry,2642.48,0.0378,99.885744,9.77,9.77,16.59,16.60,-0.64,-0.64,50.11,0.05
