Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
48,Entry short,2023-09-03 02:00,Short Entry,1632.35,0.0612,99.89982,-0.003,0.00,1.52,1.52,-2.97,-2.97,-34.66,-0.03
49,Exit long,2023-09-11 23:00,SL,1558.26,0.062,99.99794,-3.48,-3.48,0.88,0.88,-4.09,-4.08,-38.14,-0.04
49,Entry long,2023-09-11 01:00,Long Entry,1612.87,0.062,99.99794,-3.48,-3.48,0.88,0.88,-4.09,-4.08,-38.14,-0.04
50,Exit short,2023-09-14 10:00,SL,1619.68,0.0629,99.94181,-2.04,-2.04,0.48,0.48,-3.2,-3.20,-40.18,-0.04
50,Entry short,2023-09-13 12:00,Short Entry,1588.9,0.0629,99.94181,-2.04,-2.04,0.48,0.48,-3.2,-3.20,-40.18,-0.04
51,Exit short,2023-09-18 21:00,Flip,1664.57,0.0611,99.972431,-1.83,-1.83,2.25,2.25,-2.03,-2.03,-42.01,-0.04
51,Entry short,2023-09-16 21:00,Short Entry,1636.21,0.0611,99.972431,-1.83,-1.83,2.25,2.25,-2.03,-2.03,-42.01,-0.04
52,Exit long,2023-09-21 02:00,Max Hold,1628.07,0.06,99.8742,-2.29,-2.29,0.09,0.09,-2.94,-2.95,-44.3,-0.04
52,Entry long,2023-09-18 21:00,Flip to Long,1664.57,0.06,99.8742,-2.29,-2.29,0.09,0.09,-2.94,-2.95,-44.3,-0.04
53,Exit long,2023-09-29 12:00,Max Hold,1650.82,0.0629,99.917908,3.82,3.82,4.95,4.95,-1.72,-1.72,-40.49,-0.04
53,Entry long,2023-09-25 07:00,Long Entry,1588.52,0.0629,99.917908,3.82,3.82,4.95,4.95,-1.72,-1.72,-40.49,-0.04
54,Exit short,2023-10-11 20:00,Max Hold,1572.05,0.061,99.85944,3.87,3.87,5.76,5.77,-0.4,-0.40,-36.62,-0.04
54,Entry short,2023-10-07 15:00,Short Entry,1637.04,0.061,99.85944,3.87,3.87,5.76,5.77,-0.4,-0.40,-36.62,-0.04
55,Exit long,2023-10-13 01:00,SL,1528.17,0.0635,99.88931,-2.95,-2.95,0.13,0.13,-3.77,-3.77,-39.57,-0.04
55,Entry long,2023-10-11 22:00,Long Entry,1573.06,0.0635,99.88931,-2.95,-2.95,0.13,0.13,-3.77,-3.77,-39.57,-0.04
56,Exit long,2023-10-21 02:00,Max Hold,1608.16,0.063,99.95454,1.26,1.26,3.44,3.44,-3.05,-3.05,-38.31,-0.04
56,Entry long,2023-10-16 21:00,Long Entry,1586.58,0.063,99.95454,1.26,1.26,3.44,3.44,-3.05,-3.05,-38.31,-0.04
57,Exit long,2023-10-26 05:00,Max Hold,1786.65,0.0614,99.937096,9.66,9.66,13.9,13.90,-0.57,-0.57,-28.65,-0.03
57,Entry long,2023-10-22 00:00,Long Entry,1627.64,0.0614,99.937096,9.66,9.66,13.9,13.90,-0.57,-0.57,-28.65,-0.03
58,Exit long,2023-10-27 01:00,SL,1763.83,0.0551,99.929911,-2.84,-2.84,3.2,3.20,-3.16,-3.16,-31.49,-0.03
58,Entry long,2023-10-26 15:00,Long Entry,1813.61,0.0551,99.929911,-2.84,-2.84,3.2,3.20,-3.16,-3.16,-31.49,-0.03
59,Exit long,2023-11-02 22:00,Max Hold,1824.51,0.0558,99.858006,1.85,1.85,4.79,4.79,-0.75,-0.76,-29.64,-0.03
59,Entry long,2023-10-29 17:00,Long Entry,1789.57,0.0558,99.858006,1.85,1.85,4.79,4.79,-0.75,-0.76,-29.64,-0.03
60,Exit long,2023-11-08 03:00,Max Hold,1894.59,0.0553,99.996778,4.67,4.67,5.95,5.95,-0.61,-0.61,-24.97,-0.02
60,Entry long,2023-11-03 22:00,Long Entry,1808.26,0.0553,99.996778,4.67,4.67,5.95,5.95,-0.61,-0.61,-24.97,-0.02
61,Exit long,2023-11-14 04:00,Max Hold,2101.3,0.0502,99.898,5.48,5.49,7.46,7.46,-0.9,-0.90,-19.49,-0.02
61,Entry long,2023-11-09 23:00,Long Entry,1990,0.0502,99.898,5.48,5.49,7.46,7.46,-0.9,-0.90,-19.49,-0.02
62,Exit long,2023-11-17 00:00,SL,1996.43,0.0487,99.970386,-2.84,-2.84,1.91,1.91,-3.59,-3.59,-22.33,-0.02
62,Entry long,2023-11-16 04:00,Long Entry,2052.78,0.0487,99.970386,-2.84,-2.84,1.91,1.91,-3.59,-3.59,-22.33,-0.02
63,Exit long,2023-11-23 10:00,Max Hold,2067.34,0.0509,99.965564,5.16,5.16,6.56,6.56,-1.84,-1.84,-17.17,-0.02
63,Entry long,2023-11-19 05:00,Long Entry,1963.96,0.0509,99.965564,5.16,5.16,6.56,6.56,-1.84,-1.84,-17.17,-0.02
64,Exit long,2023-11-27 19:00,SL,2024.32,0.0478,99.912516,-3.25,-3.25,0.18,0.18,-3.57,-3.57,-20.42,-0.02
64,Entry long,2023-11-26 15:00,Long Entry,2090.22,0.0478,99.912516,-3.25,-3.25,0.18,0.18,-3.57,-3.57,-20.42,-0.02
65,Exit long,2023-12-03 09:00,Max Hold,2166.7,0.0485,99.86732,5.12,5.12,6.78,6.79,-2.02,-2.02,-15.3,-0.02
65,Entry long,2023-11-29 04:00,Long Entry,2059.12,0.0485,99.86732,5.12,5.12,6.78,6.79,-2.02,-2.02,-15.3,-0.02
66,Exit long,2023-12-06 20:00,SL,2253.47,0.0432,99.858528,-2.61,-2.61,0.02,0.02,-3.45,-3.45,-17.91,-0.02
66,Entry long,2023-12-06 09:00,Long Entry,2311.54,0.0432,99.858528,-2.61,-2.61,0.02,0.02,-3.45,-3.45,-17.91,-0.02
67,Exit long,2023-12-11 11:00,SL,2230.14,0.043,99.88126,-4.08,-4.09,3.6,3.60,-9,-9.01,-22,-0.02
67,Entry long,2023-12-08 00:00,Long Entry,2322.82,0.043,99.88126,-4.08,-4.09,3.6,3.60,-9,-9.01,-22,-0.02
68,Exit long,2023-12-16 10:00,Max Hold,2242.8,0.0454,99.9708,1.75,1.75,5.91,5.91,-2.62,-2.62,-20.24,-0.02
68,Entry long,2023-12-12 05:00,Long Entry,2202,0.0454,99.9708,1.75,1.75,5.91,5.91,-2.62,-2.62,-20.24,-0.02
69,Exit long,2023-12-18 11:00,SL,2167.32,0.0447,99.894219,-3.11,-3.12,0.69,0.69,-3.32,-3.32,-23.36,-0.02
69,Entry long,2023-12-18 01:00,Long Entry,2234.77,0.0447,99.894219,-3.11,-3.12,0.69,0.69,-3.32,-3.32,-23.36,-0.02
